日期,当前发布时间,上一发布时间,发布小时,当前预测提前小时,旧预测提前小时,目标时刻,真实功率_kW,旧版延伸预测_kW,新版最新预测_kW,旧版绝对误差_kW,新版绝对误差_kW,绝对误差改善_kW
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,4,10,2025-02-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,5,11,2025-02-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,6,12,2025-02-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,7,13,2025-02-04 07:00:00,357.1875,355.0225,339.3586,2.1650000000000205,17.828899999999976,-15.663899999999956
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,8,14,2025-02-04 08:00:00,2120.2125,1959.7348,2092.0507,160.47770000000014,28.161800000000312,132.31589999999983
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,9,15,2025-02-04 09:00:00,3507.075,3094.3258,3341.4838,412.74919999999975,165.59119999999984,247.1579999999999
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,10,16,2025-02-04 10:00:00,5172.1125,4547.9093,5258.6925,624.2031999999999,86.57999999999993,537.6232
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,11,17,2025-02-04 11:00:00,5979.3375,5191.9822,5833.3069,787.3552999999993,146.03060000000005,641.3246999999992
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,12,18,2025-02-04 12:00:00,6731.0625,6322.3441,6061.7863,408.71839999999975,669.2762000000002,-260.5578000000005
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,13,19,2025-02-04 13:00:00,5978.025,6327.8432,5419.0642,349.8182000000006,558.9607999999998,-209.14259999999922
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,14,20,2025-02-04 14:00:00,4915.1625,4694.1293,4642.0949,221.03320000000076,273.0676000000003,-52.03439999999955
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,15,21,2025-02-04 15:00:00,3457.275,3495.6561,2388.5013,38.38110000000006,1068.7737000000002,-1030.3926000000001
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,16,22,2025-02-04 16:00:00,2138.25,2045.2428,1480.6607,93.00720000000001,657.5893000000001,-564.5821000000001
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,17,23,2025-02-04 17:00:00,397.5,353.0943,301.8229,44.405700000000024,95.6771,-51.27139999999997
2025-02-04,2025-02-04 00:00:00,2025-02-03 18:00:00,0,18,24,2025-02-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,1,7,2025-02-04 07:00:00,357.1875,339.3586,359.3054,17.828899999999976,2.11790000000002,15.710999999999956
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,2,8,2025-02-04 08:00:00,2120.2125,2092.0507,2096.4623,28.161800000000312,23.75019999999995,4.411600000000362
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,3,9,2025-02-04 09:00:00,3507.075,3341.4838,3471.681,165.59119999999984,35.39399999999978,130.19720000000007
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,4,10,2025-02-04 10:00:00,5172.1125,5258.6925,5016.8696,86.57999999999993,155.2429000000002,-68.66290000000026
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,5,11,2025-02-04 11:00:00,5979.3375,5833.3069,5495.295,146.03060000000005,484.04249999999956,-338.0118999999995
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,6,12,2025-02-04 12:00:00,6731.0625,6061.7863,6308.305,669.2762000000002,422.7574999999997,246.51870000000054
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,7,13,2025-02-04 13:00:00,5978.025,5419.0642,5896.7638,558.9607999999998,81.26119999999992,477.6995999999999
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,8,14,2025-02-04 14:00:00,4915.1625,4642.0949,4763.0881,273.0676000000003,152.07440000000042,120.99319999999989
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,9,15,2025-02-04 15:00:00,3457.275,2388.5013,3490.9421,1068.7737000000002,33.66710000000012,1035.1066
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,10,16,2025-02-04 16:00:00,2138.25,1480.6607,2207.8235,657.5893000000001,69.57349999999997,588.0158000000001
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,11,17,2025-02-04 17:00:00,397.5,301.8229,411.3083,95.6771,13.808299999999974,81.86880000000002
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,12,18,2025-02-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,13,19,2025-02-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,14,20,2025-02-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,15,21,2025-02-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,16,22,2025-02-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,17,23,2025-02-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 06:00:00,2025-02-04 00:00:00,6,18,24,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,1,7,2025-02-04 13:00:00,5978.025,5896.7638,6034.9021,81.26119999999992,56.87710000000061,24.384099999999307
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,2,8,2025-02-04 14:00:00,4915.1625,4763.0881,4998.795,152.07440000000042,83.63249999999971,68.44190000000071
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,3,9,2025-02-04 15:00:00,3457.275,3490.9421,3586.907,33.66710000000012,129.63200000000006,-95.96489999999994
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,4,10,2025-02-04 16:00:00,2138.25,2207.8235,2218.2378,69.57349999999997,79.98779999999988,-10.414299999999912
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,5,11,2025-02-04 17:00:00,397.5,411.3083,403.7672,13.808299999999974,6.2672000000000025,7.541099999999972
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,6,12,2025-02-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,7,13,2025-02-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,8,14,2025-02-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,9,15,2025-02-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,10,16,2025-02-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,11,17,2025-02-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 12:00:00,2025-02-04 06:00:00,12,12,18,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 18:00:00,2025-02-04 12:00:00,18,1,7,2025-02-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 18:00:00,2025-02-04 12:00:00,18,2,8,2025-02-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 18:00:00,2025-02-04 12:00:00,18,3,9,2025-02-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 18:00:00,2025-02-04 12:00:00,18,4,10,2025-02-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 18:00:00,2025-02-04 12:00:00,18,5,11,2025-02-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,2025-02-04 18:00:00,2025-02-04 12:00:00,18,6,12,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,1,7,2025-02-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,2,8,2025-02-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,3,9,2025-02-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,4,10,2025-02-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,5,11,2025-02-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,6,12,2025-02-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,7,13,2025-02-05 07:00:00,397.9125,482.6694,409.8286,84.75689999999997,11.916099999999972,72.8408
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,8,14,2025-02-05 08:00:00,2042.9625,2319.7647,2182.9469,276.8022000000001,139.98439999999982,136.81780000000026
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,9,15,2025-02-05 09:00:00,3611.25,3859.0155,3683.7022,247.76549999999997,72.45220000000018,175.3132999999998
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,10,16,2025-02-05 10:00:00,4981.05,4644.7734,4987.2986,336.27660000000014,6.248599999999897,330.02800000000025
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,11,17,2025-02-05 11:00:00,5814.825,5004.8003,6411.5976,810.0246999999999,596.7726000000002,213.2520999999997
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,12,18,2025-02-05 12:00:00,6020.7,4782.8823,6660.5177,1237.8176999999996,639.8177000000005,597.9999999999991
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,13,19,2025-02-05 13:00:00,6181.125,4553.9364,6172.2878,1627.1886000000004,8.837199999999939,1618.3514000000005
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,14,20,2025-02-05 14:00:00,5518.725,3798.6342,5595.2131,1720.0908000000004,76.48809999999958,1643.6027000000008
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,15,21,2025-02-05 15:00:00,3753.1875,3088.3103,3563.6955,664.8771999999999,189.4920000000002,475.3851999999997
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,16,22,2025-02-05 16:00:00,2260.2,1885.714,1950.5627,374.4859999999999,309.63729999999987,64.84870000000001
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,17,23,2025-02-05 17:00:00,439.5375,388.5623,398.749,50.97520000000003,40.7885,10.18670000000003
2025-02-05,2025-02-05 00:00:00,2025-02-04 18:00:00,0,18,24,2025-02-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,1,7,2025-02-05 07:00:00,397.9125,409.8286,398.3616,11.916099999999972,0.4490999999999872,11.466999999999985
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,2,8,2025-02-05 08:00:00,2042.9625,2182.9469,2032.2656,139.98439999999982,10.696900000000142,129.28749999999968
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,3,9,2025-02-05 09:00:00,3611.25,3683.7022,3621.8897,72.45220000000018,10.639700000000175,61.8125
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,4,10,2025-02-05 10:00:00,4981.05,4987.2986,4964.544,6.248599999999897,16.506000000000313,-10.257400000000416
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,5,11,2025-02-05 11:00:00,5814.825,6411.5976,5708.1363,596.7726000000002,106.6886999999997,490.08390000000054
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,6,12,2025-02-05 12:00:00,6020.7,6660.5177,5803.5012,639.8177000000005,217.19880000000012,422.6189000000004
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,7,13,2025-02-05 13:00:00,6181.125,6172.2878,6148.228,8.837199999999939,32.896999999999935,-24.059799999999996
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,8,14,2025-02-05 14:00:00,5518.725,5595.2131,5160.8256,76.48809999999958,357.89940000000024,-281.41130000000067
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,9,15,2025-02-05 15:00:00,3753.1875,3563.6955,3749.5453,189.4920000000002,3.642199999999775,185.8498000000004
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,10,16,2025-02-05 16:00:00,2260.2,1950.5627,2230.1338,309.63729999999987,30.066199999999753,279.5711000000001
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,11,17,2025-02-05 17:00:00,439.5375,398.749,433.5723,40.7885,5.9652000000000385,34.82329999999996
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,12,18,2025-02-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,13,19,2025-02-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,14,20,2025-02-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,15,21,2025-02-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,16,22,2025-02-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,17,23,2025-02-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 06:00:00,2025-02-05 00:00:00,6,18,24,2025-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,1,7,2025-02-05 13:00:00,6181.125,6148.228,6249.8767,32.896999999999935,68.7516999999998,-35.854699999999866
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,2,8,2025-02-05 14:00:00,5518.725,5160.8256,5598.9448,357.89940000000024,80.21979999999985,277.6796000000004
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,3,9,2025-02-05 15:00:00,3753.1875,3749.5453,3763.6428,3.642199999999775,10.45530000000008,-6.813100000000304
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,4,10,2025-02-05 16:00:00,2260.2,2230.1338,2244.3239,30.066199999999753,15.876099999999951,14.190099999999802
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,5,11,2025-02-05 17:00:00,439.5375,433.5723,437.2556,5.9652000000000385,2.2819000000000074,3.683300000000031
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,6,12,2025-02-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,7,13,2025-02-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,8,14,2025-02-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,9,15,2025-02-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,10,16,2025-02-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,11,17,2025-02-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 12:00:00,2025-02-05 06:00:00,12,12,18,2025-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 18:00:00,2025-02-05 12:00:00,18,1,7,2025-02-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 18:00:00,2025-02-05 12:00:00,18,2,8,2025-02-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 18:00:00,2025-02-05 12:00:00,18,3,9,2025-02-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 18:00:00,2025-02-05 12:00:00,18,4,10,2025-02-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 18:00:00,2025-02-05 12:00:00,18,5,11,2025-02-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,2025-02-05 18:00:00,2025-02-05 12:00:00,18,6,12,2025-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,1,7,2025-02-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,2,8,2025-02-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,3,9,2025-02-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,4,10,2025-02-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,5,11,2025-02-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,6,12,2025-02-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,7,13,2025-02-06 07:00:00,426.7125,480.7503,407.7541,54.037800000000004,18.958399999999983,35.07940000000002
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,8,14,2025-02-06 08:00:00,1980.975,2173.1155,1892.1528,192.14049999999997,88.82219999999984,103.31830000000014
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,9,15,2025-02-06 09:00:00,3984.3375,4004.3164,3837.8519,19.978900000000067,146.48559999999998,-126.50669999999991
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,10,16,2025-02-06 10:00:00,5458.3125,5348.4146,5021.5974,109.89789999999994,436.71510000000035,-326.8172000000004
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,11,17,2025-02-06 11:00:00,6347.55,5654.0497,6131.1625,693.5003000000006,216.38749999999982,477.1128000000008
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,12,18,2025-02-06 12:00:00,6193.6875,5563.3478,5168.7632,630.3397000000004,1024.9242999999997,-394.5845999999992
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,13,19,2025-02-06 13:00:00,6471.7125,5480.4403,5220.2868,991.2721999999994,1251.4256999999998,-260.15350000000035
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,14,20,2025-02-06 14:00:00,5235.1125,4410.9241,4143.8401,824.1884,1091.2723999999998,-267.08399999999983
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,15,21,2025-02-06 15:00:00,3693.3,3118.5209,2731.6723,574.7791000000002,961.6277,-386.8485999999998
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,16,22,2025-02-06 16:00:00,2287.4625,1808.5647,1516.8297,478.8978000000002,770.6328000000001,-291.7349999999999
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,17,23,2025-02-06 17:00:00,456.2625,342.0924,374.7695,114.17009999999999,81.493,32.677099999999996
2025-02-06,2025-02-06 00:00:00,2025-02-05 18:00:00,0,18,24,2025-02-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,1,7,2025-02-06 07:00:00,426.7125,407.7541,427.6335,18.958399999999983,0.9210000000000491,18.037399999999934
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,2,8,2025-02-06 08:00:00,1980.975,1892.1528,1985.2667,88.82219999999984,4.291699999999992,84.53049999999985
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,3,9,2025-02-06 09:00:00,3984.3375,3837.8519,3959.7551,146.48559999999998,24.582400000000234,121.90319999999974
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,4,10,2025-02-06 10:00:00,5458.3125,5021.5974,5247.0679,436.71510000000035,211.2446,225.47050000000036
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,5,11,2025-02-06 11:00:00,6347.55,6131.1625,5960.9446,216.38749999999982,386.6054000000004,-170.21790000000055
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,6,12,2025-02-06 12:00:00,6193.6875,5168.7632,5814.8381,1024.9242999999997,378.84940000000006,646.0748999999996
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,7,13,2025-02-06 13:00:00,6471.7125,5220.2868,5831.395,1251.4256999999998,640.3174999999992,611.1082000000006
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,8,14,2025-02-06 14:00:00,5235.1125,4143.8401,4830.3222,1091.2723999999998,404.79030000000057,686.4820999999993
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,9,15,2025-02-06 15:00:00,3693.3,2731.6723,3451.3168,961.6277,241.98320000000012,719.6444999999999
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,10,16,2025-02-06 16:00:00,2287.4625,1516.8297,2152.0778,770.6328000000001,135.38470000000007,635.2481
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,11,17,2025-02-06 17:00:00,456.2625,374.7695,434.4142,81.493,21.848299999999995,59.6447
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,12,18,2025-02-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,13,19,2025-02-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,14,20,2025-02-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,15,21,2025-02-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,16,22,2025-02-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,17,23,2025-02-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 06:00:00,2025-02-06 00:00:00,6,18,24,2025-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,1,7,2025-02-06 13:00:00,6471.7125,5831.395,6535.6322,640.3174999999992,63.919700000000375,576.3977999999988
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,2,8,2025-02-06 14:00:00,5235.1125,4830.3222,5313.8763,404.79030000000057,78.76379999999972,326.02650000000085
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,3,9,2025-02-06 15:00:00,3693.3,3451.3168,3796.3172,241.98320000000012,103.01719999999978,138.96600000000035
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,4,10,2025-02-06 16:00:00,2287.4625,2152.0778,2375.7908,135.38470000000007,88.32830000000013,47.05639999999994
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,5,11,2025-02-06 17:00:00,456.2625,434.4142,462.0529,21.848299999999995,5.790400000000034,16.05789999999996
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,6,12,2025-02-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,7,13,2025-02-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,8,14,2025-02-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,9,15,2025-02-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,10,16,2025-02-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,11,17,2025-02-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 12:00:00,2025-02-06 06:00:00,12,12,18,2025-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 18:00:00,2025-02-06 12:00:00,18,1,7,2025-02-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 18:00:00,2025-02-06 12:00:00,18,2,8,2025-02-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 18:00:00,2025-02-06 12:00:00,18,3,9,2025-02-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 18:00:00,2025-02-06 12:00:00,18,4,10,2025-02-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 18:00:00,2025-02-06 12:00:00,18,5,11,2025-02-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,2025-02-06 18:00:00,2025-02-06 12:00:00,18,6,12,2025-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,2025-02-07 00:00:00,2025-02-06 18:00:00,0,1,7,2025-02-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,2025-02-07 00:00:00,2025-02-06 18:00:00,0,2,8,2025-02-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,2025-02-07 00:00:00,2025-02-06 18:00:00,0,3,9,2025-02-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,2025-02-07 00:00:00,2025-02-06 18:00:00,0,4,10,2025-02-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,2025-02-07 00:00:00,2025-02-06 18:00:00,0,5,11,2025-02-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
